ctr-runtime,node,name,filename,ioengine,readwrite,direct,ramp_time,runtime,time_based,size,bs,numjobs,iodepth,op,BW,IOPS,BW (MB/s)
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,8,write,168MiB/s,1342,172.032
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,8,write,168MiB/s,1346,172.032
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,8,write,54.7MiB/s,3502,56.012800000000006
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,8,write,54.0MiB/s,3519,55.296
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,8,write,54.7MiB/s,3502,56.012800000000006
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,8,write,1568KiB/s,1567,1.568
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,8,write,1564KiB/s,1563,1.564
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,8,write,1582KiB/s,1580,1.582
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,8,write,167MiB/s,665,171.008
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,8,write,168MiB/s,671,172.032
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,8,write,158MiB/s,629,161.792
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,8,write,4123KiB/s,2061,4.123
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,8,write,4136KiB/s,2067,4.136
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,8,write,4168KiB/s,2083,4.168
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,8,write,109MiB/s,3493,111.616
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,8,write,109MiB/s,3484,111.616
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,8,write,109MiB/s,3500,111.616
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,8,write,13.6MiB/s,3483,13.9264
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,8,write,13.4MiB/s,3438,13.7216
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,8,write,13.7MiB/s,3504,14.0288
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,8,write,167MiB/s,2664,171.008
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,8,write,167MiB/s,2672,171.008
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,8,write,167MiB/s,2672,171.008
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,8,write,27.1MiB/s,3463,27.750400000000003
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,8,write,27.4MiB/s,3508,28.0576
kata-qemu,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,8,write,27.3MiB/s,3489,27.9552
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,1,read,373MiB/s,2980,381.952
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,1,read,439MiB/s,3515,449.536
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,1,read,445MiB/s,3561,455.68
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,1,read,71.0MiB/s,4604,72.70400000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,1,read,90.2MiB/s,5775,92.3648
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,1,read,91.7MiB/s,5868,93.9008
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,1,read,5007KiB/s,5007,5.007
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,1,read,5892KiB/s,5891,5.892
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,1,read,6298KiB/s,6298,6.298
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,1,read,463MiB/s,1850,474.112
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,1,read,465MiB/s,1858,476.16
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,1,read,465MiB/s,1859,476.16
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,1,read,9.77MiB/s,5003,10.00448
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,1,read,12.5MiB/s,6416,12.8
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,1,read,12.5MiB/s,6414,12.8
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,1,read,117MiB/s,3738,119.808
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,1,read,147MiB/s,4702,150.528
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,1,read,148MiB/s,4742,151.552
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,1,read,20.8MiB/s,5332,21.299200000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,1,read,25.3MiB/s,6474,25.9072
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,1,read,25.3MiB/s,6484,25.9072
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,1,read,207MiB/s,3314,211.96800000000002
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,1,read,266MiB/s,4249,272.384
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,1,read,281MiB/s,4491,287.744
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,1,read,39.7MiB/s,5076,40.652800000000006
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,1,read,46.0MiB/s,6012,47.104
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,1,read,46.6MiB/s,5967,47.7184
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,128,read,405MiB/s,3234,414.72
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,128,read,434MiB/s,3464,444.416
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,128,read,448MiB/s,3567,458.752
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,128,read,87.9MiB/s,5622,90.0096
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,128,read,85.8MiB/s,5481,87.8592
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,128,read,86.3MiB/s,5507,88.3712
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,128,read,6512KiB/s,6507,6.5120000000000005
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,128,read,6274KiB/s,6265,6.274
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,128,read,6215KiB/s,6198,6.215
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,128,read,464MiB/s,1852,475.136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,128,read,466MiB/s,1853,477.184
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,128,read,469MiB/s,1858,480.25600000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,128,read,12.7MiB/s,6521,13.0048
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,128,read,12.4MiB/s,6359,12.697600000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,128,read,12.9MiB/s,6566,13.2096
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,128,read,133MiB/s,4256,136.192
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,128,read,136MiB/s,4350,139.264
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,128,read,132MiB/s,4216,135.168
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,128,read,24.5MiB/s,6263,25.088
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,128,read,24.9MiB/s,6366,25.4976
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,128,read,24.8MiB/s,6332,25.395200000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,128,read,228MiB/s,3638,233.472
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,128,read,260MiB/s,4147,266.24
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,128,read,268MiB/s,4271,274.432
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,128,read,46.1MiB/s,5900,47.2064
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,128,read,46.8MiB/s,5977,47.9232
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,128,read,47.2MiB/s,6020,48.332800000000006
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,16,read,411MiB/s,3286,420.86400000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,16,read,433MiB/s,3461,443.392
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,16,read,445MiB/s,3559,455.68
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,16,read,89.3MiB/s,5717,91.4432
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,16,read,88.0MiB/s,5691,90.112
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,16,read,85.7MiB/s,5483,87.7568
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,16,read,6472KiB/s,6471,6.472
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,16,read,6345KiB/s,6344,6.345
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,16,read,6389KiB/s,6386,6.389
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,16,read,461MiB/s,1843,472.064
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,16,read,465MiB/s,1857,476.16
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,16,read,464MiB/s,1854,475.136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,16,read,12.0MiB/s,6648,12.288
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,16,read,12.9MiB/s,6590,13.2096
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,16,read,12.6MiB/s,6438,12.9024
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,16,read,133MiB/s,4264,136.192
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,16,read,139MiB/s,4449,142.336
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,16,read,135MiB/s,4313,138.24
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,16,read,24.4MiB/s,6235,24.985599999999998
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,16,read,24.4MiB/s,6257,24.985599999999998
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,16,read,24.6MiB/s,6305,25.1904
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,16,read,229MiB/s,3668,234.496
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,16,read,255MiB/s,4080,261.12
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,16,read,268MiB/s,4288,274.432
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,16,read,46.0MiB/s,5889,47.104
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,16,read,46.4MiB/s,5942,47.5136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,16,read,46.1MiB/s,5904,47.2064
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,2,read,415MiB/s,3323,424.96000000000004
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,2,read,434MiB/s,3468,444.416
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,2,read,449MiB/s,3594,459.776
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,2,read,87.0MiB/s,5569,89.08800000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,2,read,87.5MiB/s,5598,89.60000000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,2,read,87.5MiB/s,5601,89.60000000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,2,read,6420KiB/s,6420,6.42
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,2,read,6164KiB/s,6163,6.164
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,2,read,6030KiB/s,6030,6.03
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,2,read,465MiB/s,1859,476.16
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,2,read,462MiB/s,1847,473.088
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,2,read,462MiB/s,1849,473.088
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,2,read,12.6MiB/s,6472,12.9024
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,2,read,12.6MiB/s,6447,12.9024
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,2,read,12.4MiB/s,6345,12.697600000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,2,read,130MiB/s,4175,133.12
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,2,read,136MiB/s,4358,139.264
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,2,read,138MiB/s,4413,141.312
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,2,read,24.4MiB/s,6257,24.985599999999998
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,2,read,24.4MiB/s,6258,24.985599999999998
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,2,read,25.3MiB/s,6474,25.9072
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,2,read,222MiB/s,3548,227.328
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,2,read,250MiB/s,4002,256.0
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,2,read,271MiB/s,4338,277.504
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,2,read,46.0MiB/s,6012,47.104
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,2,read,46.8MiB/s,5984,47.9232
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,2,read,47.5MiB/s,6084,48.64
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,256,read,411MiB/s,3278,420.86400000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,256,read,438MiB/s,3490,448.512
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,256,read,438MiB/s,3469,448.512
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,256,read,83.1MiB/s,5309,85.0944
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,256,read,83.9MiB/s,5351,85.9136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,256,read,84.7MiB/s,5386,86.73280000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,256,read,6649KiB/s,6640,6.649
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,256,read,6534KiB/s,6517,6.534
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,256,read,6676KiB/s,6641,6.676
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,256,read,466MiB/s,1855,477.184
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,256,read,469MiB/s,1858,480.25600000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,256,read,469MiB/s,1841,480.25600000000003
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,256,read,12.7MiB/s,6497,13.0048
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,256,read,12.6MiB/s,6458,12.9024
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,256,read,12.6MiB/s,6419,12.9024
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,256,read,130MiB/s,4158,133.12
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,256,read,142MiB/s,4531,145.40800000000002
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,256,read,140MiB/s,4454,143.36
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,256,read,25.2MiB/s,6447,25.8048
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,256,read,24.6MiB/s,6293,25.1904
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,256,read,24.9MiB/s,6345,25.4976
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,256,read,226MiB/s,3608,231.424
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,256,read,242MiB/s,3862,247.808
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,256,read,267MiB/s,4234,273.408
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,256,read,45.6MiB/s,5834,46.6944
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,256,read,45.5MiB/s,5811,46.592
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,256,read,46.4MiB/s,5899,47.5136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,32,read,419MiB/s,3348,429.056
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,32,read,440MiB/s,3521,450.56
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,32,read,436MiB/s,3482,446.464
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,32,read,88.6MiB/s,5667,90.7264
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,32,read,84.8MiB/s,5426,86.8352
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,32,read,83.9MiB/s,5367,85.9136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,32,read,6575KiB/s,6573,6.575
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,32,read,6520KiB/s,6517,6.5200000000000005
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,32,read,6556KiB/s,6551,6.556
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,32,read,464MiB/s,1856,475.136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,32,read,460MiB/s,1837,471.04
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,32,read,462MiB/s,1843,473.088
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,32,read,12.9MiB/s,6585,13.2096
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,32,read,12.8MiB/s,6563,13.1072
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,32,read,12.9MiB/s,6624,13.2096
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,32,read,131MiB/s,4203,134.144
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,32,read,140MiB/s,4473,143.36
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,32,read,143MiB/s,4561,146.43200000000002
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,32,read,25.0MiB/s,6401,25.6
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,32,read,25.0MiB/s,6405,25.6
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,32,read,25.7MiB/s,6569,26.3168
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,32,read,229MiB/s,3659,234.496
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,32,read,237MiB/s,3791,242.68800000000002
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,32,read,260MiB/s,4163,266.24
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,32,read,46.8MiB/s,5991,47.9232
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,32,read,47.1MiB/s,6021,48.2304
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,32,read,47.4MiB/s,6058,48.5376
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,4,read,423MiB/s,3383,433.152
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,4,read,444MiB/s,3554,454.656
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,4,read,436MiB/s,3488,446.464
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,4,read,85.3MiB/s,5459,87.3472
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,4,read,87.6MiB/s,5605,89.7024
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,4,read,86.5MiB/s,5533,88.57600000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,4,read,6641KiB/s,6641,6.641
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,4,read,6317KiB/s,6316,6.317
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,4,read,6501KiB/s,6500,6.501
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,4,read,461MiB/s,1845,472.064
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,4,read,462MiB/s,1846,473.088
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,4,read,464MiB/s,1857,475.136
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,4,read,12.7MiB/s,6478,13.0048
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,4,read,13.0MiB/s,6678,13.312000000000001
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,4,read,12.7MiB/s,6486,13.0048
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,4,read,130MiB/s,4172,133.12
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,4,read,139MiB/s,4445,142.336
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,4,read,146MiB/s,4663,149.504
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,4,read,25.3MiB/s,6472,25.9072
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,4,read,24.7MiB/s,6322,25.2928
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,4,read,25.0MiB/s,6406,25.6
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,4,read,229MiB/s,3665,234.496
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,4,read,244MiB/s,3909,249.856
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,4,read,263MiB/s,4212,269.312
kata-qemu,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,4,read,46.3MiB/s,5931,47.4112
